DeviceRowID,Value,Usage,Date
125,2000,0,2019-12-09 21:30:01
125,2000,0,2019-12-09 21:35:02
125,2000,0,2019-12-09 21:40:02
125,2000,0,2019-12-09 21:45:00
125,2000,0,2019-12-09 21:50:03
125,2000,0,2019-12-09 21:55:02
125,2000,0,2019-12-09 22:00:06
125,2000,0,2019-12-09 22:05:08
125,2000,0,2019-12-09 22:10:01
125,2000,0,2019-12-09 22:15:04
125,2000,0,2019-12-09 22:20:07
125,2000,0,2019-12-09 22:25:04
125,2000,0,2019-12-09 22:30:00
125,7000,0,2019-12-09 22:35:00
125,7000,0,2019-12-09 22:40:02
125,7000,0,2019-12-09 22:45:01
125,7000,0,2019-12-09 22:50:01
125,7000,0,2019-12-09 22:55:01
125,7000,0,2019-12-09 23:00:01
125,7000,0,2019-12-09 23:05:02
125,7000,0,2019-12-09 23:10:02
125,7000,0,2019-12-09 23:15:01
125,7000,0,2019-12-09 23:20:04
125,7000,0,2019-12-09 23:25:01
125,7000,0,2019-12-09 23:30:03
125,14000,0,2019-12-09 23:35:01
125,14000,0,2019-12-09 23:40:00
125,14000,0,2019-12-09 23:45:02
125,14000,0,2019-12-09 23:50:02
125,14000,0,2019-12-09 23:55:04
125,15000,0,2019-12-10 00:00:01
125,14000,0,2019-12-10 00:05:00
125,14000,0,2019-12-10 00:10:03
125,14000,0,2019-12-10 00:15:02
125,14000,0,2019-12-10 00:20:01
125,10000,0,2019-12-10 00:25:02
125,10000,0,2019-12-10 00:30:05
125,10000,0,2019-12-10 00:35:02
125,6000,0,2019-12-10 00:40:02
125,6000,0,2019-12-10 00:45:03
125,6000,0,2019-12-10 00:50:03
125,6000,0,2019-12-10 00:55:03
125,5000,0,2019-12-10 01:00:01
125,6000,0,2019-12-10 01:05:02
125,5000,0,2019-12-10 01:10:01
125,5000,0,2019-12-10 01:15:02
125,5000,0,2019-12-10 01:20:04
125,5000,0,2019-12-10 01:25:03
125,5000,0,2019-12-10 01:30:04
125,5000,0,2019-12-10 01:35:00
125,6000,0,2019-12-10 01:40:03
125,6000,0,2019-12-10 01:45:07
125,6000,0,2019-12-10 01:50:00
125,6000,0,2019-12-10 01:55:05
125,6000,0,2019-12-10 02:00:07
125,5000,0,2019-12-10 02:05:02
125,5000,0,2019-12-10 02:10:03
125,5000,0,2019-12-10 02:15:04
125,5000,0,2019-12-10 02:20:01
125,6000,0,2019-12-10 02:25:02
125,6000,0,2019-12-10 02:30:04
125,5000,0,2019-12-10 02:35:03
125,5000,0,2019-12-10 02:40:04
125,6000,0,2019-12-10 02:45:01
125,6000,0,2019-12-10 02:50:05
125,6000,0,2019-12-10 02:55:03
125,6000,0,2019-12-10 03:00:00
125,5000,0,2019-12-10 03:05:04
125,5000,0,2019-12-10 03:10:04
125,5000,0,2019-12-10 03:15:01
125,5000,0,2019-12-10 03:20:01
125,5000,0,2019-12-10 03:25:00
125,5000,0,2019-12-10 03:30:04
125,5000,0,2019-12-10 03:35:03
125,5000,0,2019-12-10 03:40:03
125,5000,0,2019-12-10 03:45:00
125,6000,0,2019-12-10 03:50:05
125,6000,0,2019-12-10 03:55:00
125,6000,0,2019-12-10 04:00:02
125,6000,0,2019-12-10 04:05:04
125,6000,0,2019-12-10 04:10:04
125,5000,0,2019-12-10 04:15:00
125,5000,0,2019-12-10 04:20:00
125,5000,0,2019-12-10 04:25:01
125,5000,0,2019-12-10 04:30:03
125,5000,0,2019-12-10 04:35:00
125,5000,0,2019-12-10 04:40:01
125,5000,0,2019-12-10 04:45:00
125,5000,0,2019-12-10 04:50:00
125,6000,0,2019-12-10 04:55:04
125,5000,0,2019-12-10 05:00:03
125,6000,0,2019-12-10 05:05:00
125,6000,0,2019-12-10 05:10:00
125,5000,0,2019-12-10 05:15:00
125,5000,0,2019-12-10 05:20:01
125,5000,0,2019-12-10 05:25:05
125,5000,0,2019-12-10 05:30:01
125,5000,0,2019-12-10 05:35:03
125,5000,0,2019-12-10 05:40:01
125,6000,0,2019-12-10 05:45:03
125,5000,0,2019-12-10 05:50:02
125,6000,0,2019-12-10 05:55:01
125,6000,0,2019-12-10 06:00:01
125,6000,0,2019-12-10 06:05:03
125,5000,0,2019-12-10 06:10:02
125,6000,0,2019-12-10 06:15:01
125,5000,0,2019-12-10 06:20:00
125,6000,0,2019-12-10 06:25:00
125,7000,0,2019-12-10 06:30:03
125,7000,0,2019-12-10 06:35:03
125,7000,0,2019-12-10 06:40:04
125,7000,0,2019-12-10 06:45:02
125,6000,0,2019-12-10 06:50:00
125,8000,0,2019-12-10 06:55:01
125,5000,0,2019-12-10 07:00:06
125,6000,0,2019-12-10 07:05:00
125,5000,0,2019-12-10 07:10:02
125,6000,0,2019-12-10 07:15:05
125,5000,0,2019-12-10 07:20:04
125,5000,0,2019-12-10 07:25:01
125,5000,0,2019-12-10 07:30:00
125,5000,0,2019-12-10 07:35:08
125,5000,0,2019-12-10 07:40:04
125,6000,0,2019-12-10 07:45:02
125,5000,0,2019-12-10 07:50:01
125,5000,0,2019-12-10 07:55:00
125,6000,0,2019-12-10 08:00:06
125,5000,0,2019-12-10 08:05:01
125,6000,0,2019-12-10 08:10:02
125,6000,0,2019-12-10 08:15:00
125,6000,0,2019-12-10 08:20:01
125,6000,0,2019-12-10 08:25:02
125,5000,0,2019-12-10 08:30:02
125,5000,0,2019-12-10 08:35:02
125,5000,0,2019-12-10 08:40:04
125,5000,0,2019-12-10 08:45:04
125,5000,0,2019-12-10 08:50:02
125,5000,0,2019-12-10 08:55:00
125,6000,0,2019-12-10 09:00:01
125,5000,0,2019-12-10 09:05:03
125,5000,0,2019-12-10 09:10:01
125,6000,0,2019-12-10 09:15:07
125,6000,0,2019-12-10 09:20:00
125,6000,0,2019-12-10 09:25:05
125,6000,0,2019-12-10 09:30:03
125,6000,0,2019-12-10 09:35:00
125,6000,0,2019-12-10 09:40:03
125,5000,0,2019-12-10 09:45:03
125,6000,0,2019-12-10 09:50:02
125,6000,0,2019-12-10 09:55:01
125,6000,0,2019-12-10 10:00:02
125,6000,0,2019-12-10 10:05:00
125,6000,0,2019-12-10 10:10:02
125,5000,0,2019-12-10 10:15:01
125,7000,0,2019-12-10 10:20:05
125,6000,0,2019-12-10 10:25:02
125,7000,0,2019-12-10 10:30:06
125,6000,0,2019-12-10 10:35:06
125,6000,0,2019-12-10 10:40:05
125,5000,0,2019-12-10 10:45:03
125,6000,0,2019-12-10 10:50:01
125,5000,0,2019-12-10 10:55:02
125,6000,0,2019-12-10 11:00:00
125,5000,0,2019-12-10 11:05:03
125,6000,0,2019-12-10 11:10:04
125,5000,0,2019-12-10 11:15:01
125,5000,0,2019-12-10 11:20:05
125,6000,0,2019-12-10 11:25:04
125,6000,0,2019-12-10 11:30:01
125,6000,0,2019-12-10 11:35:02
125,6000,0,2019-12-10 11:40:03
125,6000,0,2019-12-10 11:45:06
125,6000,0,2019-12-10 11:50:07
125,6000,0,2019-12-10 11:55:04
125,6000,0,2019-12-10 12:00:02
125,6000,0,2019-12-10 12:05:05
125,5000,0,2019-12-10 12:10:03
125,5000,0,2019-12-10 12:15:04
125,6000,0,2019-12-10 12:20:03
125,6000,0,2019-12-10 12:25:04
125,5000,0,2019-12-10 12:30:05
125,6000,0,2019-12-10 12:35:05
125,6000,0,2019-12-10 12:40:03
125,6000,0,2019-12-10 12:45:00
125,6000,0,2019-12-10 12:50:03
125,5000,0,2019-12-10 12:55:03
125,5000,0,2019-12-10 13:00:03
125,5000,0,2019-12-10 13:05:00
125,5000,0,2019-12-10 13:10:01
125,5000,0,2019-12-10 13:15:02
125,5000,0,2019-12-10 13:20:01
125,5000,0,2019-12-10 13:25:10
125,5000,0,2019-12-10 13:30:01
125,5000,0,2019-12-10 13:35:05
125,6000,0,2019-12-10 13:40:03
125,6000,0,2019-12-10 13:45:03
125,6000,0,2019-12-10 13:50:01
125,6000,0,2019-12-10 13:55:05
125,6000,0,2019-12-10 14:00:01
125,5000,0,2019-12-10 14:05:01
125,5000,0,2019-12-10 14:10:04
125,5000,0,2019-12-10 14:15:01
125,5000,0,2019-12-10 14:20:01
125,5000,0,2019-12-10 14:25:00
125,6000,0,2019-12-10 14:30:03
125,5000,0,2019-12-10 14:35:05
125,6000,0,2019-12-10 14:40:02
125,6000,0,2019-12-10 14:45:01
125,2000,0,2019-12-10 14:50:03
125,1000,0,2019-12-10 14:55:07
125,1000,0,2019-12-10 15:00:02
125,1000,0,2019-12-10 15:05:01
125,1000,0,2019-12-10 15:10:05
125,1000,0,2019-12-10 15:15:01
125,1000,0,2019-12-10 15:20:00
125,1000,0,2019-12-10 15:25:01
125,2000,0,2019-12-10 15:30:03
125,1000,0,2019-12-10 15:35:02
125,1000,0,2019-12-10 15:40:02
125,1000,0,2019-12-10 15:45:01
125,1000,0,2019-12-10 15:50:00
125,1000,0,2019-12-10 15:55:05
125,1000,0,2019-12-10 16:00:01
125,1000,0,2019-12-10 16:05:01
125,2000,0,2019-12-10 16:10:05
125,1000,0,2019-12-10 16:15:03
125,1000,0,2019-12-10 16:20:00
125,1000,0,2019-12-10 16:25:03
125,2000,0,2019-12-10 16:30:06
125,1000,0,2019-12-10 16:35:00
125,1000,0,2019-12-10 16:40:00
125,1000,0,2019-12-10 16:45:04
125,1000,0,2019-12-10 16:50:05
125,1000,0,2019-12-10 16:55:03
125,1000,0,2019-12-10 17:00:05
125,1000,0,2019-12-10 17:05:01
125,2000,0,2019-12-10 17:10:03
125,2000,0,2019-12-10 17:15:05
125,1000,0,2019-12-10 17:20:02
125,1000,0,2019-12-10 17:25:06
125,2000,0,2019-12-10 17:30:05
125,1000,0,2019-12-10 17:35:07
125,1000,0,2019-12-10 17:40:00
125,1000,0,2019-12-10 17:45:03
125,1000,0,2019-12-10 17:50:01
125,1000,0,2019-12-10 17:55:00
125,1000,0,2019-12-10 18:00:02
125,1000,0,2019-12-10 18:05:06
125,2000,0,2019-12-10 18:10:02
125,1000,0,2019-12-10 18:15:04
125,1000,0,2019-12-10 18:20:03
125,1000,0,2019-12-10 18:25:04
125,1000,0,2019-12-10 18:30:03
125,1000,0,2019-12-10 18:35:03
125,1000,0,2019-12-10 18:40:02
125,1000,0,2019-12-10 18:45:01
125,1000,0,2019-12-10 18:50:02
125,1000,0,2019-12-10 18:55:00
125,1000,0,2019-12-10 19:00:02
125,2000,0,2019-12-10 19:05:01
125,1000,0,2019-12-10 19:10:01
125,1000,0,2019-12-10 19:15:03
125,1000,0,2019-12-10 19:20:01
125,1000,0,2019-12-10 19:25:03
125,1000,0,2019-12-10 19:30:00
125,1000,0,2019-12-10 19:35:06
125,1000,0,2019-12-10 19:40:02
125,1000,0,2019-12-10 19:45:02
125,1000,0,2019-12-10 19:50:04
125,1000,0,2019-12-10 19:55:03
125,1000,0,2019-12-10 20:00:02
125,1000,0,2019-12-10 20:05:02
125,2000,0,2019-12-10 20:10:07
125,2000,0,2019-12-10 20:15:00
125,2000,0,2019-12-10 20:20:05
125,2000,0,2019-12-10 20:25:02
125,2000,0,2019-12-10 20:30:03
125,2000,0,2019-12-10 20:35:00
125,6000,0,2019-12-10 20:40:01
125,10000,0,2019-12-10 20:45:02
125,10000,0,2019-12-10 20:50:01
125,6000,0,2019-12-10 20:55:07
125,6000,0,2019-12-10 21:00:01
125,6000,0,2019-12-10 21:05:01
125,2000,0,2019-12-10 21:10:04
125,2000,0,2019-12-10 21:15:05
125,2000,0,2019-12-10 21:20:00
125,2000,0,2019-12-10 21:25:02
125,2000,0,2019-12-10 21:30:04
125,2000,0,2019-12-10 21:35:00
125,2000,0,2019-12-10 21:40:04
125,2000,0,2019-12-10 21:45:03
125,2000,0,2019-12-10 21:50:00
125,2000,0,2019-12-10 21:55:03
125,2000,0,2019-12-10 22:00:00
125,2000,0,2019-12-10 22:05:01
125,2000,0,2019-12-10 22:10:04
125,2000,0,2019-12-10 22:15:05
125,2000,0,2019-12-10 22:20:01
125,2000,0,2019-12-10 22:25:03
125,2000,0,2019-12-10 22:30:05
125,7000,0,2019-12-10 22:35:02
125,7000,0,2019-12-10 22:40:00
125,7000,0,2019-12-10 22:45:04
125,7000,0,2019-12-10 22:50:02
125,7000,0,2019-12-10 22:55:02
125,7000,0,2019-12-10 23:00:04
125,7000,0,2019-12-10 23:05:01
125,7000,0,2019-12-10 23:10:02
125,7000,0,2019-12-10 23:15:07
125,7000,0,2019-12-10 23:20:00
125,7000,0,2019-12-10 23:25:00
125,7000,0,2019-12-10 23:30:05
125,6000,0,2019-12-10 23:35:02
125,7000,0,2019-12-10 23:40:02
125,7000,0,2019-12-10 23:45:08
125,7000,0,2019-12-10 23:50:01
125,6000,0,2019-12-10 23:55:01
125,7000,0,2019-12-11 00:00:02
125,7000,0,2019-12-11 00:05:01
125,6000,0,2019-12-11 00:10:04
125,6000,0,2019-12-11 00:15:04
125,7000,0,2019-12-11 00:20:01
125,7000,0,2019-12-11 00:25:04
125,7000,0,2019-12-11 00:30:02
125,7000,0,2019-12-11 00:35:04
125,1000,0,2019-12-11 00:40:03
125,1000,0,2019-12-11 00:45:00
125,1000,0,2019-12-11 00:50:03
125,1000,0,2019-12-11 00:55:01
125,1000,0,2019-12-11 01:00:00
125,1000,0,2019-12-11 01:05:04
125,10000,0,2019-12-11 01:10:01
125,10000,0,2019-12-11 01:15:03
125,10000,0,2019-12-11 01:20:03
125,10000,0,2019-12-11 01:25:03
125,6000,0,2019-12-11 01:30:04
125,6000,0,2019-12-11 01:35:00
125,6000,0,2019-12-11 01:40:03
125,6000,0,2019-12-11 01:45:05
125,6000,0,2019-12-11 01:50:03
125,6000,0,2019-12-11 01:55:03
125,5000,0,2019-12-11 02:00:04
125,6000,0,2019-12-11 02:05:06
125,5000,0,2019-12-11 02:10:00
125,6000,0,2019-12-11 02:15:03
125,5000,0,2019-12-11 02:20:08
125,6000,0,2019-12-11 02:25:02
125,6000,0,2019-12-11 02:30:03
