DeviceRowID,Temperature,Chill,Humidity,Barometer,DewPoint,SetPoint,Date
1562_Hr,35.7,0,22,0,10.7,0,2022-08-10 14:35:00
1562_Hr,35.7,0,22,0,10.7,0,2022-08-10 14:40:00
1562_Hr,35.8,0,22,0,10.78,0,2022-08-10 14:45:00
1562_Hr,35.8,0,22,0,10.78,0,2022-08-10 14:50:00
1562_Hr,35.7,0,22,0,10.7,0,2022-08-10 14:55:00
1562_Hr,35.9,0,22,0,10.87,0,2022-08-10 15:00:00
1562_Hr,35.9,0,22,0,10.87,0,2022-08-10 15:05:00
1562_Hr,35.9,0,21,0,10.17,0,2022-08-10 15:10:00
1562_Hr,35.9,0,21,0,10.17,0,2022-08-10 15:15:00
1562_Hr,36.1,0,21,0,10.33,0,2022-08-10 15:20:00
1562_Hr,36.2,0,21,0,10.41,0,2022-08-10 15:25:00
1562_Hr,36.4,0,21,0,10.58,0,2022-08-10 15:30:00
1562_Hr,36.2,0,21,0,10.41,0,2022-08-10 15:35:00
1562_Hr,36.3,0,21,0,10.5,0,2022-08-10 15:40:00
1562_Hr,36.2,0,21,0,10.41,0,2022-08-10 15:45:00
1562_Hr,36.3,0,21,0,10.5,0,2022-08-10 15:50:00
1562_Hr,36.4,0,20,0,9.85,0,2022-08-10 15:55:00
1562_Hr,36.4,0,20,0,9.85,0,2022-08-10 16:00:00
1562_Hr,36.5,0,20,0,9.93,0,2022-08-10 16:05:00
1562_Hr,36.5,0,20,0,9.93,0,2022-08-10 16:10:00
1562_Hr,36.7,0,20,0,10.09,0,2022-08-10 16:15:00
1562_Hr,36.8,0,20,0,10.18,0,2022-08-10 16:20:00
1562_Hr,36.7,0,20,0,10.09,0,2022-08-10 16:25:00
1562_Hr,36.7,0,20,0,10.09,0,2022-08-10 16:30:00
1562_Hr,36.7,0,20,0,10.09,0,2022-08-10 16:35:00
1562_Hr,36.7,0,20,0,10.09,0,2022-08-10 16:40:00
1562_Hr,36.6,0,20,0,10.01,0,2022-08-10 16:45:00
1562_Hr,36.7,0,20,0,10.09,0,2022-08-10 16:50:00
1562_Hr,36.6,0,20,0,10.01,0,2022-08-10 16:55:00
1562_Hr,36.7,0,20,0,10.09,0,2022-08-10 17:00:00
1562_Hr,36.6,0,20,0,10.01,0,2022-08-10 17:05:00
1562_Hr,36.6,0,20,0,10.01,0,2022-08-10 17:10:00
1562_Hr,36.6,0,20,0,10.01,0,2022-08-10 17:15:00
1562_Hr,36.4,0,20,0,9.85,0,2022-08-10 17:20:00
1562_Hr,36.4,0,20,0,9.85,0,2022-08-10 17:25:00
