DeviceRowID,Value,Usage,Date
126,28957373,3400,2022-08-10 05:25:00
126,28957394,3100,2022-08-10 05:30:00
126,28957413,3100,2022-08-10 05:35:00
126,28957431,3100,2022-08-10 05:40:00
126,28957450,3100,2022-08-10 05:45:00
126,28957471,3300,2022-08-10 05:50:00
126,28957493,3300,2022-08-10 05:55:00
126,28957512,3100,2022-08-10 06:00:00
126,28957533,3400,2022-08-10 06:05:00
126,28957557,3400,2022-08-10 06:10:00
126,28957580,3400,2022-08-10 06:15:00
126,28957603,3400,2022-08-10 06:20:00
126,28957627,3500,2022-08-10 06:25:00
126,28957648,3100,2022-08-10 06:30:00
126,28957648,3200,2022-08-10 06:35:00
126,28957648,3200,2022-08-10 06:40:00
126,28957648,3200,2022-08-10 06:45:00
126,28957648,3100,2022-08-10 06:50:00
126,28957648,3100,2022-08-10 06:55:00
126,28957648,3200,2022-08-10 07:00:00
126,28957648,3200,2022-08-10 07:05:00
126,28957648,3200,2022-08-10 07:10:00
126,28957648,3200,2022-08-10 07:15:00
126,28957648,3200,2022-08-10 07:20:00
126,28957648,3200,2022-08-10 07:25:00
126,28957648,3300,2022-08-10 07:30:00
126,28957648,3200,2022-08-10 07:35:00
126,28957648,3000,2022-08-10 07:40:00
126,28957648,3100,2022-08-10 07:45:00
126,28957648,3000,2022-08-10 07:50:00
126,28957648,3000,2022-08-10 07:55:00
126,28957648,3200,2022-08-10 08:00:00
126,28957648,3800,2022-08-10 08:05:00
126,28957648,3700,2022-08-10 08:10:00
126,28957648,3700,2022-08-10 08:15:00
126,28957648,3400,2022-08-10 08:20:00
126,28957648,3400,2022-08-10 08:25:00
126,28957648,3400,2022-08-10 08:30:00
126,28957648,3100,2022-08-10 08:35:00
126,28957648,3100,2022-08-10 08:40:00
126,28957648,3300,2022-08-10 08:45:00
126,28957648,3300,2022-08-10 08:50:00
126,28957648,3100,2022-08-10 08:55:00
126,28957648,3100,2022-08-10 09:00:00
126,28957648,3100,2022-08-10 09:05:00
126,28957648,3400,2022-08-10 09:10:00
126,28957648,3400,2022-08-10 09:15:00
126,28957648,3600,2022-08-10 09:20:00
126,28957648,3400,2022-08-10 09:25:00
126,28957648,3300,2022-08-10 09:30:00
126,28957648,3400,2022-08-10 09:35:00
126,28957648,3100,2022-08-10 09:40:00
126,28957648,3100,2022-08-10 09:45:00
126,28957648,3100,2022-08-10 09:50:00
126,28957648,3300,2022-08-10 09:55:00
126,28957648,3100,2022-08-10 10:00:00
126,28957648,3000,2022-08-10 10:05:00
126,28957648,3100,2022-08-10 10:10:00
126,28957648,3400,2022-08-10 10:15:01
126,28957648,3400,2022-08-10 10:20:00
126,28957648,3600,2022-08-10 10:25:00
126,28957648,3600,2022-08-10 10:30:00
126,28957648,3600,2022-08-10 10:35:00
126,28957648,3300,2022-08-10 10:40:00
126,28957648,3100,2022-08-10 10:45:00
126,28957648,3100,2022-08-10 10:50:00
126,28957648,3000,2022-08-10 10:55:00
126,28957648,3200,2022-08-10 11:00:00
126,28957648,3200,2022-08-10 11:05:00
126,28957648,3000,2022-08-10 11:10:00
126,28957648,3000,2022-08-10 11:15:00
126,28957648,3200,2022-08-10 11:20:00
126,28957648,3200,2022-08-10 11:25:00
126,28957648,3200,2022-08-10 11:30:00
126,28957648,3400,2022-08-10 11:35:00
126,28957648,3400,2022-08-10 11:40:00
126,28957648,3200,2022-08-10 11:45:00
126,28957648,3000,2022-08-10 11:50:00
126,28957648,3000,2022-08-10 11:55:00
126,28957648,3000,2022-08-10 12:00:00
126,28957648,3300,2022-08-10 12:05:00
126,28957648,3200,2022-08-10 12:10:00
126,28957648,3000,2022-08-10 12:15:00
126,28957648,3000,2022-08-10 12:20:00
126,28957648,3200,2022-08-10 12:25:00
126,28957648,3500,2022-08-10 12:30:00
126,28957648,3900,2022-08-10 12:35:00
